,author1,,author2,,code,code2,,type,acc,L95,U95,p_baseline,p_lexico,t_lexico,t_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,14,Suzanne Moore,,Gaby HinsliffSuzanne Moorecoref+voice,Suzanne MooreGaby Hinsliffcoref+voice,,coref+voice,0.646095238,0.505121137,0.787069339,0.045135366,0.005002811,-3.832122794,2.877304456,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,14,Suzanne Moore,,Gaby HinsliffSuzanne Moorelexico+voice+coref,Suzanne MooreGaby Hinslifflexico+voice+coref,,lexico+voice+coref,0.893684211,0.749954183,1,0.00160442,0.73635704,-0.34864021,7.604831186,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,14,Suzanne Moore,,Gaby HinsliffSuzanne Moorelexico+voice,Suzanne MooreGaby Hinslifflexico+voice,,lexico+voice,0.937473684,0.797514435,1,0.000970279,0.798212487,0.264323724,8.678395177,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,14,Suzanne Moore,,Gaby HinsliffSuzanne Moorelexico+coref,Suzanne MooreGaby Hinslifflexico+coref,,lexico+coref,0.899448622,0.761956153,1,0.001283005,0.790627224,-0.27453837,8.066239427,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttonlexico_syntactic,Will HuttonGaby Hinslifflexico_syntactic,,lexico_syntactic,0.995,0.981117774,1,6.24E-08,1,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttoncoref,Will HuttonGaby Hinsliffcoref,,coref,0.607496013,0.438599393,0.776392632,0.151953178,0.000220927,-6.348662507,1.767097406,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttonvoice,Will HuttonGaby Hinsliffvoice,,voice,0.693775917,0.661157531,0.726394303,7.91E-05,1.11E-08,-23.59213484,16.49401638,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttoncoref+voice,Will HuttonGaby Hinsliffcoref+voice,,coref+voice,0.647073365,0.541307608,0.752839122,0.018134792,1.77E-05,-9.055711736,3.860806518,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttonlexico+voice+coref,Will HuttonGaby Hinslifflexico+voice+coref,,lexico+voice+coref,0.972,0.894259537,1,7.26E-05,0.442105847,-0.808636937,16.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttonlexico+voice,Will HuttonGaby Hinslifflexico+voice,,lexico+voice,0.986666667,0.962845623,1,5.78E-07,0.425731537,-0.839181358,56.72309436,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,15,Will Hutton,,Gaby HinsliffWill Huttonlexico+coref,Will HuttonGaby Hinslifflexico+coref,,lexico+coref,0.995,0.981117774,1,6.24E-08,1,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamslexico_syntactic,Zoe WilliamsGaby Hinslifflexico_syntactic,,lexico_syntactic,0.890462963,0.711744759,1,0.003729876,1,0,6.065968431,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamscoref,Zoe WilliamsGaby Hinsliffcoref,,coref,0.622277778,0.521581451,0.722974104,0.028004837,0.006686679,-3.629829991,3.371498731,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamsvoice,Zoe WilliamsGaby Hinsliffvoice,,voice,0.666666667,0.465460847,0.867872487,0.082953792,0.049776269,-2.308876998,2.299838298,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamscoref+voice,Zoe WilliamsGaby Hinsliffcoref+voice,,coref+voice,0.629685185,0.519785764,0.739584607,0.030607001,0.008682093,-3.45099339,3.276302935,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamslexico+voice+coref,Zoe WilliamsGaby Hinslifflexico+voice+coref,,lexico+voice+coref,0.926925926,0.81504618,1,0.000449187,0.643980032,0.48014193,10.59473624,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamslexico+voice,Zoe WilliamsGaby Hinslifflexico+voice,,lexico+voice,0.923296296,0.792846736,1,0.000840491,0.691158831,0.411998285,9.009297776,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Gaby Hinsliff,16,Zoe Williams,,Gaby HinsliffZoe Williamslexico+coref,Zoe WilliamsGaby Hinslifflexico+coref,,lexico+coref,0.907648148,0.786551805,1,0.000729691,0.830614481,0.221018834,9.346382165,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harrislexico_syntactic,John HarrisIan Jacklexico_syntactic,,lexico_syntactic,0.921428571,0.860841572,0.982015571,4.24E-05,1,0,19.31228329,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harriscoref,John HarrisIan Jackcoref,,coref,0.613357143,0.552406236,0.67430805,0.006681116,8.79E-06,-9.952720634,5.16366203,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harrisvoice,John HarrisIan Jackvoice,,voice,0.529761905,0.423940935,0.635582875,0.478509275,1.98E-05,-8.917987009,0.780868809,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harriscoref+voice,John HarrisIan Jackcoref+voice,,coref+voice,0.62347619,0.549697931,0.69725445,0.00968538,2.45E-05,-8.665249222,4.646692248,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harrislexico+voice+coref,John HarrisIan Jacklexico+voice+coref,,lexico+voice+coref,0.943452381,0.889015319,0.997889443,2.26E-05,0.474311334,0.750737253,22.61733359,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harrislexico+voice,John HarrisIan Jacklexico+voice,,lexico+voice,0.938690476,0.876655688,1,3.97E-05,0.595565612,0.552706907,19.63414488,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,7,John Harris,,Ian JackJohn Harrislexico+coref,John HarrisIan Jacklexico+coref,,lexico+coref,0.91802381,0.869954866,0.966092753,1.75E-05,0.90573235,-0.122228964,24.14490659,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandlexico_syntactic,Jonathan FreedlandIan Jacklexico_syntactic,,lexico_syntactic,0.98002736,0.949197966,1,1.71E-06,1,0,43.23048353,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandcoref,Jonathan FreedlandIan Jackcoref,,coref,0.717705614,0.599190085,0.836221144,0.006981844,0.00034296,-5.947440876,5.10015598,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandvoice,Jonathan FreedlandIan Jackvoice,,voice,0.66554857,0.624916349,0.706180792,0.000348082,1.38E-07,-17.11884525,11.31211889,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandcoref+voice,Jonathan FreedlandIan Jackcoref+voice,,coref+voice,0.772558468,0.704142065,0.84097487,0.000379922,5.87E-05,-7.676079381,11.06085088,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandlexico+voice+coref,Jonathan FreedlandIan Jacklexico+voice+coref,,lexico+voice+coref,0.973050616,0.933033082,1,5.14E-06,0.711371992,-0.383454582,32.82058991,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandlexico+voice,Jonathan FreedlandIan Jacklexico+voice,,lexico+voice,0.974475972,0.950947077,0.998004867,6.09E-07,0.70144541,-0.397427596,55.98888142,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,8,Jonathan Freedland,,Ian JackJonathan Freedlandlexico+coref,Jonathan FreedlandIan Jacklexico+coref,,lexico+coref,0.980642955,0.950586558,1,1.54E-06,0.969308151,0.03969614,44.39916036,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennalexico_syntactic,Kevin McKennaIan Jacklexico_syntactic,,lexico_syntactic,0.963975155,0.922889647,1,6.17E-06,1,0,31.35415909,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennacoref,Kevin McKennaIan Jackcoref,,coref,0.765062112,0.718368842,0.811755382,9.47E-05,2.05E-05,-8.879599549,15.76095243,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennavoice,Kevin McKennaIan Jackvoice,,voice,0.760766046,0.667397199,0.854134892,0.001490451,0.000553247,-5.53089424,7.754220397,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennacoref+voice,Kevin McKennaIan Jackcoref+voice,,coref+voice,0.778338509,0.718720979,0.83795604,0.000204343,0.000100141,-7.118576526,12.96248917,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennalexico+voice+coref,Kevin McKennaIan Jacklexico+voice+coref,,lexico+voice+coref,0.95939441,0.935745654,0.983043166,7.07E-07,0.795268136,-0.268285001,53.93447972,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennalexico+voice,Kevin McKennaIan Jacklexico+voice,,lexico+voice,0.977018634,0.948676376,1,1.25E-06,0.488790971,0.725553225,46.72937746,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,9,Kevin McKenna,,Ian JackKevin McKennalexico+coref,Kevin McKennaIan Jacklexico+coref,,lexico+coref,0.95939441,0.935745654,0.983043166,7.07E-07,0.795268136,-0.268285001,53.93447972,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydelexico_syntactic,Marina HydeIan Jacklexico_syntactic,,lexico_syntactic,0.959288538,0.922302838,0.996274237,4.22E-06,1,0,34.47790411,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydecoref,Marina HydeIan Jackcoref,,coref,0.548616601,0.476678733,0.620554469,0.133843175,6.23E-07,-14.09599364,1.876359791,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydevoice,Marina HydeIan Jackvoice,,voice,0.500988142,0.4365066,0.565469684,0.968101469,1.38E-07,-17.117538,0.042547414,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydecoref+voice,Marina HydeIan Jackcoref+voice,,coref+voice,0.606719368,0.499171173,0.714267562,0.051108713,2.57E-05,-8.60711606,2.755048254,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydelexico+voice+coref,Marina HydeIan Jacklexico+voice+coref,,lexico+voice+coref,0.968379447,0.925497913,1,7.04E-06,0.66761478,0.445720531,30.32610317,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydelexico+voice,Marina HydeIan Jacklexico+voice,,lexico+voice,0.98201581,0.945264891,1,3.40E-06,0.260734266,1.210224635,36.41515524,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,10,Marina Hyde,,Ian JackMarina Hydelexico+coref,Marina HydeIan Jacklexico+coref,,lexico+coref,0.98201581,0.945264891,1,3.40E-06,0.260734266,1.210224635,36.41515524,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemanlexico_syntactic,Oliver BurkemanIan Jacklexico_syntactic,,lexico_syntactic,0.981363636,0.9444401,1,3.48E-06,1,0,36.19587484,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemancoref,Oliver BurkemanIan Jackcoref,,coref,0.49395671,0.373967689,0.613945731,0.89554758,4.83E-06,-10.77935715,-0.139836653,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemanvoice,Oliver BurkemanIan Jackvoice,,voice,0.654584416,0.421152506,0.888016325,0.139820269,0.004954274,-3.838991462,1.838630996,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemancoref+voice,Oliver BurkemanIan Jackcoref+voice,,coref+voice,0.540138528,0.48484995,0.595427106,0.114061776,7.75E-08,-18.42593803,2.015649959,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemanlexico+voice+coref,Oliver BurkemanIan Jacklexico+voice+coref,,lexico+voice+coref,0.981363636,0.9444401,1,3.48E-06,1,0,36.19587484,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemanlexico+voice,Oliver BurkemanIan Jacklexico+voice,,lexico+voice,0.957316017,0.90979319,1,1.17E-05,0.299476796,-1.109432647,26.7179563,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,11,Oliver Burkeman,,Ian JackOliver Burkemanlexico+coref,Oliver BurkemanIan Jacklexico+coref,,lexico+coref,0.956363636,0.902140797,1,1.99E-05,0.320917113,-1.058083683,23.36780202,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masonlexico_syntactic,Paul MasonIan Jacklexico_syntactic,,lexico_syntactic,0.962,0.910504615,1,1.54E-05,1,0,24.90937061,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masoncoref,Paul MasonIan Jackcoref,,coref,0.765406926,0.560022909,0.970790944,0.023005826,0.032727328,-2.577815144,3.587853476,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masonvoice,Paul MasonIan Jackvoice,,voice,0.667904762,0.497888648,0.837920875,0.051800624,0.0017635,-4.596502327,2.741965717,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masoncoref+voice,Paul MasonIan Jackcoref+voice,,coref+voice,0.715735931,0.573593977,0.857877885,0.013543165,0.001943211,-4.522608403,4.213949164,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masonlexico+voice+coref,Paul MasonIan Jacklexico+voice+coref,,lexico+voice+coref,0.985,0.943353323,1,5.45E-06,0.363177844,0.964210159,32.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masonlexico+voice,Paul MasonIan Jacklexico+voice,,lexico+voice,0.952,0.844325464,1,0.000309795,0.821896544,-0.232621053,11.65506008,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,12,Paul Mason,,Ian JackPaul Masonlexico+coref,Paul MasonIan Jacklexico+coref,,lexico+coref,0.967,0.92638411,1,5.74E-06,0.837659844,0.211666878,31.92346279,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinslexico_syntactic,Simon JenkinsIan Jacklexico_syntactic,,lexico_syntactic,0.981974925,0.964230615,0.999719234,1.85E-07,1,0,75.41442632,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinscoref,Simon JenkinsIan Jackcoref,,coref,0.784914485,0.661667274,0.908161696,0.003028586,0.002305292,-4.393962605,6.418396174,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinsvoice,Simon JenkinsIan Jackvoice,,voice,0.749900829,0.646231698,0.853569961,0.002592385,0.000281224,-6.126268093,6.692792006,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinscoref+voice,Simon JenkinsIan Jackcoref+voice,,coref+voice,0.816492627,0.77052513,0.862460125,4.41E-05,1.43E-05,-9.324548228,19.1162116,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinslexico+voice+coref,Simon JenkinsIan Jacklexico+voice+coref,,lexico+voice+coref,0.975402821,0.946390398,1,1.40E-06,0.606176849,-0.536544137,45.49533256,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinslexico+voice,Simon JenkinsIan Jacklexico+voice,,lexico+voice,0.972913291,0.953622504,0.992204078,2.79E-07,0.365222152,-0.959884099,68.06450037,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,13,Simon Jenkins,,Ian JackSimon Jenkinslexico+coref,Simon JenkinsIan Jacklexico+coref,,lexico+coref,0.983956297,0.954358867,1,1.41E-06,0.877294826,0.159412822,45.3984718,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorelexico_syntactic,Suzanne MooreIan Jacklexico_syntactic,,lexico_syntactic,0.991652174,0.977438527,1,7.05E-08,1,0,96.0376501,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorecoref,Suzanne MooreIan Jackcoref,,coref,0.769789804,0.708660719,0.830918889,0.000254709,9.76E-06,-9.81501958,12.25368548,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorevoice,Suzanne MooreIan Jackvoice,,voice,0.781265633,0.683994389,0.878536877,0.001306258,0.000345048,-5.942029647,8.028257434,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorecoref+voice,Suzanne MooreIan Jackcoref+voice,,coref+voice,0.803451809,0.74476254,0.862141079,0.00013682,2.47E-05,-8.653144116,14.35555931,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorelexico+voice+coref,Suzanne MooreIan Jacklexico+voice+coref,,lexico+voice+coref,0.98361204,0.955662028,1,1.12E-06,0.496753618,-0.711909185,48.04013223,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorelexico+voice,Suzanne MooreIan Jacklexico+voice,,lexico+voice,0.987106719,0.972442262,1,8.29E-08,0.55378273,-0.617959206,92.22468961,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,14,Suzanne Moore,,Ian JackSuzanne Moorelexico+coref,Suzanne MooreIan Jacklexico+coref,,lexico+coref,0.995652174,0.983580673,1,3.55E-08,0.567939062,0.595547227,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttonlexico_syntactic,Will HuttonIan Jacklexico_syntactic,,lexico_syntactic,0.991106719,0.975979978,1,9.08E-08,1,0,90.14042408,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttoncoref,Will HuttonIan Jackcoref,,coref,0.839492754,0.763717975,0.915267532,0.000240153,0.000610325,-5.44776074,12.43927088,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttonvoice,Will HuttonIan Jackvoice,,voice,0.869598155,0.779131423,0.960064888,0.000344395,0.006236532,-3.678064132,11.34305356,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttoncoref+voice,Will HuttonIan Jackcoref+voice,,coref+voice,0.878689065,0.820460777,0.936917352,5.53E-05,0.000834448,-5.188098541,18.05667738,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttonlexico+voice+coref,Will HuttonIan Jacklexico+voice+coref,,lexico+voice+coref,0.991106719,0.975979978,1,9.08E-08,1,0,90.14042408,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttonlexico+voice,Will HuttonIan Jacklexico+voice,,lexico+voice,0.986561265,0.96145241,1,7.14E-07,0.678175825,-0.430527455,53.80215978,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,15,Will Hutton,,Ian JackWill Huttonlexico+coref,Will HuttonIan Jacklexico+coref,,lexico+coref,0.986561265,0.96145241,1,7.14E-07,0.678175825,-0.430527455,53.80215978,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamslexico_syntactic,Zoe WilliamsIan Jacklexico_syntactic,,lexico_syntactic,0.960863248,0.936788499,0.984937997,7.50E-07,1,0,53.14952638,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamscoref,Zoe WilliamsIan Jackcoref,,coref,0.780690883,0.684992298,0.876389468,0.001237255,0.000965866,-5.069283273,8.143514637,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamsvoice,Zoe WilliamsIan Jackvoice,,voice,0.651850427,0.561025173,0.742675682,0.009719959,1.67E-05,-9.130913935,4.641928935,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamscoref+voice,Zoe WilliamsIan Jackcoref+voice,,coref+voice,0.737576923,0.648925592,0.826228254,0.001742413,0.00014526,-6.748615356,7.440602138,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamslexico+voice+coref,Zoe WilliamsIan Jacklexico+voice+coref,,lexico+voice+coref,0.96117094,0.938089042,0.984252838,6.32E-07,0.980192429,0.025614246,55.47272537,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamslexico+voice,Zoe WilliamsIan Jacklexico+voice,,lexico+voice,0.972733618,0.959887691,0.985579546,5.50E-08,0.261622083,1.207781914,102.1739331,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ian Jack,16,Zoe Williams,,Ian JackZoe Williamslexico+coref,Zoe WilliamsIan Jacklexico+coref,,lexico+coref,0.976270655,0.955282056,0.997259254,3.80E-07,0.217259089,1.339350142,63.00274423,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandlexico_syntactic,Jonathan FreedlandJohn Harrislexico_syntactic,,lexico_syntactic,0.964684628,0.92412389,1,5.82E-06,1,0,31.80837956,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandcoref,Jonathan FreedlandJohn Harriscoref,,coref,0.784398496,0.714630274,0.854166719,0.000347412,0.000258717,-6.202521283,11.31771436,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandvoice,Jonathan FreedlandJohn Harrisvoice,,voice,0.709869987,0.62261406,0.797125915,0.002613884,7.97E-05,-7.35253009,6.677970357,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandcoref+voice,Jonathan FreedlandJohn Harriscoref+voice,,coref+voice,0.806982038,0.739450101,0.874513976,0.000226892,0.000535821,-5.558162827,12.62097325,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandlexico+voice+coref,Jonathan FreedlandJohn Harrislexico+voice+coref,,lexico+voice+coref,0.971470343,0.934686647,1,3.72E-06,0.739658883,0.344075196,35.5867326,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandlexico+voice,Jonathan FreedlandJohn Harrislexico+voice,,lexico+voice,0.963838764,0.913291863,1,1.41E-05,0.971980971,-0.036237391,25.47778119,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,8,Jonathan Freedland,,John HarrisJonathan Freedlandlexico+coref,Jonathan FreedlandJohn Harrislexico+coref,,lexico+coref,0.957898914,0.909196743,1,1.28E-05,0.773843886,-0.29725536,26.1041999,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennalexico_syntactic,Kevin McKennaJohn Harrislexico_syntactic,,lexico_syntactic,0.973817119,0.950570251,0.997063986,5.84E-07,1,0,56.58944031,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennacoref,Kevin McKennaJohn Harriscoref,,coref,0.770946305,0.679405957,0.862486653,0.001195121,0.000336724,-5.963826029,8.217879457,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennavoice,Kevin McKennaJohn Harrisvoice,,voice,0.698032961,0.624037943,0.772027979,0.001751279,9.34E-06,-9.872248045,7.430603576,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennacoref+voice,Kevin McKennaJohn Harriscoref+voice,,coref+voice,0.811695906,0.689973425,0.933418388,0.002067952,0.006663036,-3.632276164,7.109669161,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennalexico+voice+coref,Kevin McKennaJohn Harrislexico+voice+coref,,lexico+voice+coref,0.97979798,0.945165083,1,2.73E-06,0.700966524,0.39810384,38.46437568,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennalexico+voice,Kevin McKennaJohn Harrislexico+voice,,lexico+voice,0.983625731,0.965051052,1,2.19E-07,0.386838576,0.915204581,72.28982314,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,9,Kevin McKenna,,John HarrisKevin McKennalexico+coref,Kevin McKennaJohn Harrislexico+coref,,lexico+coref,0.974534822,0.954327051,0.994742592,3.32E-07,0.950006236,0.064692421,65.19867624,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,John Harris,10,Marina Hyde,,John HarrisMarina Hydelexico_syntactic,Marina HydeJohn Harrislexico_syntactic,,lexico_syntactic,0.940282078,0.892078579,0.988485577,1.44E-05,1,0,25.35954939,,,,,,,,,,,,,,,,,,,,,,,,,,,
