author1,author2,type,acc,L95,U95,p_baseline,p_lexico,t_lexico,t_baseline
Ian Jack,Paul Mason,lexico+voice+coref,0.985,0.943353323422033,1.0,5.4548769214814015e-06,0.3631778437243122,0.9642101587457337,32.33333333333335
Ian Jack,Paul Mason,lexico+voice,0.952,0.8443254639064838,1.0,0.00030979492181362235,0.8218965441557814,-0.23262105259961796,11.655060082724367
Ian Jack,Paul Mason,lexico+coref,0.967,0.9263841096571078,1.0,5.739520248071488e-06,0.8376598435304422,0.21166687833365105,31.923462792051776
Ian Jack,Simon Jenkins,lexico_syntactic,0.9819749246344991,0.9642306151489726,0.9997192341200256,1.852783255659228e-07,1.0,0.0,75.41442632191682
Ian Jack,Simon Jenkins,coref,0.7849144851791452,0.6616672741488353,0.9081616962094551,0.003028586224381228,0.002305292048272422,-4.393962605468125,6.418396174344647
Ian Jack,Simon Jenkins,voice,0.7499008294986499,0.6462316979558537,0.8535699610414461,0.0025923852052293596,0.00028122428413206597,-6.126268092699849,6.6927920058823895
Ian Jack,Simon Jenkins,coref+voice,0.8164926272217399,0.7705251298984097,0.86246012454507,4.412271206129499e-05,1.4271777195776653e-05,-9.324548228208016,19.116211602736243
Ian Jack,Simon Jenkins,lexico+voice+coref,0.9754028206155866,0.9463903975794703,1.0,1.3960030150826898e-06,0.6061768492987321,-0.5365441370832382,45.495332556410446
Ian Jack,Simon Jenkins,lexico+voice,0.9729132911748376,0.9536225039750786,0.9922040783745966,2.791540325618623e-07,0.36522215248921075,-0.9598840989253443,68.06450036843324
Ian Jack,Simon Jenkins,lexico+coref,0.9839562967222542,0.9543588667242837,1.0,1.407935735345624e-06,0.8772948260526596,0.15941282185807282,45.398471801649436
Ian Jack,Suzanne Moore,lexico_syntactic,0.9916521739130435,0.9774385267620546,1.0,7.048087745938236e-08,1.0,0.0,96.03765009923953
Ian Jack,Suzanne Moore,coref,0.7697898043985,0.7086607193600689,0.830918889436931,0.00025470878806269114,9.75616639314735e-06,-9.815019580462764,12.25368548185475
Ian Jack,Suzanne Moore,voice,0.7812656329178067,0.683994388661921,0.8785368771736924,0.0013062580303090624,0.0003450478046449098,-5.9420296466135065,8.0282574336223
Ian Jack,Suzanne Moore,coref+voice,0.8034518090605047,0.7447625395054042,0.8621410786156053,0.0001368203097476433,2.4716241092579333e-05,-8.65314411609631,14.355559309499595
Ian Jack,Suzanne Moore,lexico+voice+coref,0.9836120401337792,0.955662027939239,1.0,1.123261760104831e-06,0.4967536184516276,-0.711909185447533,48.04013222958243
Ian Jack,Suzanne Moore,lexico+voice,0.987106719367589,0.972442261590882,1.0,8.287472704507e-08,0.5537827301896718,-0.617959205826348,92.22468960600065
Ian Jack,Suzanne Moore,lexico+coref,0.9956521739130435,0.9835806734556618,1.0,3.550660053932609e-08,0.5679390618814868,0.5955472274871384,114.00000000000007
Ian Jack,Will Hutton,lexico_syntactic,0.9911067193675891,0.9759799783843682,1.0,9.080643282321112e-08,1.0,0.0,90.14042407616905
Ian Jack,Will Hutton,coref,0.8394927536231884,0.7637179752426139,0.915267532003763,0.00024015310636378676,0.0006103252911870817,-5.447760740131802,12.43927087867092
Ian Jack,Will Hutton,voice,0.8695981554677207,0.7791314232250246,0.9600648877104168,0.00034439532512957403,0.006236531769419214,-3.6780641320393586,11.34305356454761
Ian Jack,Will Hutton,coref+voice,0.8786890645586297,0.8204607771692314,0.936917351948028,5.5305916448953306e-05,0.0008344475091620013,-5.188098540700964,18.056677378376254
Ian Jack,Will Hutton,lexico+voice+coref,0.9911067193675891,0.9759799783843682,1.0,9.080643282321112e-08,1.0,0.0,90.14042407616905
Ian Jack,Will Hutton,lexico+voice,0.9865612648221344,0.9614524095728191,1.0,7.144187707463633e-07,0.6781758250691038,-0.4305274547322416,53.80215978309512
Ian Jack,Will Hutton,lexico+coref,0.9865612648221344,0.9614524095728191,1.0,7.144187707463633e-07,0.6781758250691038,-0.4305274547322416,53.80215978309512
Ian Jack,Zoe Williams,lexico_syntactic,0.960863247863248,0.9367884988322609,0.984937996894235,7.501177110054384e-07,1.0,0.0,53.149526379217065
Ian Jack,Zoe Williams,coref,0.7806908831908832,0.6849922980664618,0.8763894683153046,0.0012372553073695131,0.00096586622509814,-5.069283273045135,8.143514637084209
Ian Jack,Zoe Williams,voice,0.6518504273504273,0.5610251730931451,0.7426756816077095,0.009719958602940391,1.6662556771503353e-05,-9.130913935484697,4.641928934710191
Ian Jack,Zoe Williams,coref+voice,0.737576923076923,0.6489255917809856,0.8262282543728604,0.001742413455254155,0.00014525982476409785,-6.748615355934595,7.440602138087747
Ian Jack,Zoe Williams,lexico+voice+coref,0.9611709401709401,0.9380890419774502,0.9842528383644299,6.322559765929707e-07,0.9801924291371089,0.02561424573507963,55.472725369623646
Ian Jack,Zoe Williams,lexico+voice,0.9727336182336183,0.9598876906975878,0.9855795457696487,5.5019104241045325e-08,0.26162208266414566,1.2077819135885415,102.17393307924243
Ian Jack,Zoe Williams,lexico+coref,0.9762706552706554,0.9552820563485341,0.9972592541927766,3.801756718827986e-07,0.21725908937491453,1.3393501417690137,63.002744227098326
John Harris,Jonathan Freedland,lexico_syntactic,0.9646846282372596,0.9241238898618445,1.0,5.822759735943954e-06,1.0,0.0,31.80837956125572
John Harris,Jonathan Freedland,coref,0.7843984962406015,0.7146302738434958,0.8541667186377073,0.00034741159653646844,0.00025871651892881803,-6.202521283016027,11.317714364549847
John Harris,Jonathan Freedland,voice,0.7098699874686717,0.6226140596575328,0.7971259152798106,0.0026138840025535237,7.974468947630232e-05,-7.3525300899752315,6.677970357458417
John Harris,Jonathan Freedland,coref+voice,0.8069820384294069,0.7394501008488585,0.8745139760099552,0.00022689173142277796,0.0005358214334701502,-5.558162826912839,12.620973253793737
John Harris,Jonathan Freedland,lexico+voice+coref,0.9714703425229739,0.9346866473285681,1.0,3.7214829168275344e-06,0.739658882639148,0.344075196445906,35.58673259512323
John Harris,Jonathan Freedland,lexico+voice,0.9638387635756057,0.9132918633122377,1.0,1.4094757058788147e-05,0.9719809714512706,-0.036237390805741176,25.477781189755586
John Harris,Jonathan Freedland,lexico+coref,0.9578989139515457,0.9091967432986383,1.0,1.2795956375382956e-05,0.7738438862662315,-0.2972553602791668,26.104199900590302
John Harris,Kevin McKenna,lexico_syntactic,0.9738171185539606,0.9505702510740355,0.9970639860338857,5.838564530879676e-07,1.0,0.0,56.58944030648845
John Harris,Kevin McKenna,coref,0.7709463051568315,0.6794059574685315,0.8624866528451315,0.0011951207671436368,0.0003367240038171454,-5.963826028540459,8.217879456670044
John Harris,Kevin McKenna,voice,0.698032961190856,0.6240379431314582,0.7720279792502538,0.0017512794848042505,9.342614017721785e-06,-9.872248044802548,7.430603575565271
John Harris,Kevin McKenna,coref+voice,0.8116959064327485,0.6899734248191347,0.9334183880463622,0.002067952393223761,0.006663035815524267,-3.632276164420622,7.1096691609728575
John Harris,Kevin McKenna,lexico+voice+coref,0.9797979797979798,0.9451650830247355,1.0,2.72873962949436e-06,0.7009665236468507,0.3981038401644391,38.46437568349851
John Harris,Kevin McKenna,lexico+voice,0.9836257309941521,0.9650510515260914,1.0,2.1942634429507187e-07,0.3868385755130199,0.9152045805262103,72.28982313666876
John Harris,Kevin McKenna,lexico+coref,0.9745348219032429,0.9543270514456302,0.9947425923608556,3.3152427778554645e-07,0.9500062360379888,0.06469242055955134,65.19867623609282
John Harris,Marina Hyde,lexico_syntactic,0.940282077743378,0.8920785785029499,0.9884855769838061,1.4358082277115385e-05,1.0,0.0,25.359549387893377
John Harris,Marina Hyde,coref,0.6838149294805642,0.6209210184320925,0.746708840529036,0.0012541977739654,1.874398233268665e-05,-8.98603149388048,8.114490778372287
John Harris,Marina Hyde,voice,0.6029927760577916,0.4880381853647174,0.7179473667508658,0.06766259552872285,6.845420608368819e-05,-7.512633604792314,2.4875369242092966
John Harris,Marina Hyde,coref+voice,0.699312005503956,0.6013892009173618,0.7972348100905502,0.004830248051252435,0.00028011236630805263,-6.129874724883693,5.65117435540009
John Harris,Marina Hyde,lexico+voice+coref,0.955452356381149,0.9362987042865998,0.9746060084756982,3.1533014605222774e-07,0.44026687699542155,0.8120280198488566,66.02074942590768
John Harris,Marina Hyde,lexico+voice,0.9505159958720331,0.9062383269414952,0.9947936648025709,9.342728556142032e-06,0.6756771960133434,0.43411198072515345,28.249746695439345
John Harris,Marina Hyde,lexico+coref,0.9613347093223255,0.9242185756411535,0.9984508430034974,4.206821243724392e-06,0.3647968830331863,0.9607825382514672,34.509803918654704
John Harris,Oliver Burkeman,lexico_syntactic,0.8635576923076924,0.7461527560506958,0.9809626285646891,0.0010056785058484485,1.0,0.0,8.597576962651313
John Harris,Oliver Burkeman,coref,0.45411324786324786,0.2913676061113145,0.6168588896151812,0.47747886742546497,0.0004731794650261961,-5.664908762274772,-0.7828292480956508
John Harris,Oliver Burkeman,voice,0.6377350427350427,0.43466501923553,0.8408050662345553,0.13279512728835796,0.028232803061099637,-2.672950739068065,1.8831621655711122
John Harris,Oliver Burkeman,coref+voice,0.5322435897435898,0.42658159745317037,0.6379055820340092,0.44457098705857495,0.0003943244563096334,-5.823819093449936,0.8472541069596409
John Harris,Oliver Burkeman,lexico+voice+coref,0.9405021367521368,0.8449754231965015,1.0,0.00021450740374644438,0.19580435465570376,1.4114344539553343,12.80301557430155
John Harris,Oliver Burkeman,lexico+voice,0.876474358974359,0.7542707152890091,0.9986780026597089,0.001025691603360723,0.8376921171230178,0.2116240869399676,8.553430648092425
John Harris,Oliver Burkeman,lexico+coref,0.9678632478632478,0.9293601504646426,1.0,4.604287047319875e-06,0.04713225124935712,2.3438407762374447,33.73745782018341
John Harris,Paul Mason,lexico_syntactic,0.943891402714932,0.8779680391599428,1.0,4.819549818228108e-05,1.0,0.0,18.695042938445212
John Harris,Paul Mason,coref,0.7941676589664206,0.6431548724094158,0.9451804455234254,0.005660406785659102,0.03565101814476354,-2.522834962996145,5.4084185549182475
John Harris,Paul Mason,voice,0.7054191474160515,0.5824699283895689,0.8283683664425341,0.009742864192847358,0.001452679726541874,-4.746011098821224,4.638784946119537
John Harris,Paul Mason,coref+voice,0.8114586806382473,0.6178239021374644,1.0,0.011109934336352342,0.10995983582478022,-1.7975745563802463,4.46587093509098
John Harris,Paul Mason,lexico+voice+coref,0.9483484162895929,0.9045151229751924,0.9921817096039933,9.148865817322446e-06,0.8796590302770029,0.15631283013920413,28.398841878063266
John Harris,Paul Mason,lexico+voice,0.918552036199095,0.8154886636939987,1.0,0.0003525150273808085,0.5810671658512904,-0.5750474775294454,11.275458234379885
John Harris,Paul Mason,lexico+coref,0.9478221005001192,0.9020302441852998,0.9936139568149386,1.093978508855313e-05,0.8952092785385962,0.13596338254685097,27.152283811883223
John Harris,Simon Jenkins,lexico_syntactic,0.9836500897476508,0.9673264360253362,0.9999737434699654,1.3089153594883968e-07,1.0,0.0,82.26270583482689
John Harris,Simon Jenkins,coref,0.7920344355965455,0.6872054958355621,0.8968633753575289,0.0015047810809270562,0.001033812505963212,-5.0146007793334455,7.734673088461505
John Harris,Simon Jenkins,voice,0.7425471390020454,0.6121757443182776,0.8729185336858132,0.006673166668625577,0.0009357843338363889,-5.094850453483728,5.1653878406027705
John Harris,Simon Jenkins,coref+voice,0.8166576427920728,0.7491681999655138,0.8841470856186318,0.0002004043058564609,0.00015631795416841559,-6.677354706953004,13.026964300371143
John Harris,Simon Jenkins,lexico+voice+coref,0.9563270252152838,0.9034488530117638,1.0,1.799572385479643e-05,0.2076585286201744,-1.3708060103237183,23.960112135723698
John Harris,Simon Jenkins,lexico+voice,0.9791046352021961,0.9607097050247457,0.9974995653796466,2.1913538127229784e-07,0.621710144191041,-0.5131542232250613,72.31382269204607
John Harris,Simon Jenkins,lexico+coref,0.9652014840897427,0.9519412441100501,0.9784617240694353,6.660869898499437e-08,0.04084732515258324,-2.4355458642671954,97.40445010118589
John Harris,Suzanne Moore,lexico_syntactic,0.973447204968944,0.943231181107064,1.0,1.6692816627315462e-06,1.0,0.0,43.50341331520971
John Harris,Suzanne Moore,coref,0.7804865424430641,0.6917524906822107,0.8692205942039176,0.0009294432902401716,0.0004464081595556805,-5.715365170660407,8.776286807444771
John Harris,Suzanne Moore,voice,0.792572463768116,0.7212096606182837,0.8639352669179482,0.0003397247052210848,0.00019207993822004655,-6.480174840189568,11.382840206530702
John Harris,Suzanne Moore,coref+voice,0.829192546583851,0.7548180143019323,0.9035670788657697,0.0002518600395108152,0.0010672771649575367,-4.989093658405766,12.288951696070457
John Harris,Suzanne Moore,lexico+voice+coref,0.986723602484472,0.971615590553532,1.0,9.365538239374776e-08,0.30698426416114283,1.091131308091799,89.44667040769089
John Harris,Suzanne Moore,lexico+voice,0.9873188405797102,0.9640509560363811,1.0,5.237377869063622e-07,0.34211327931254293,1.0098908785134288,58.14942080697728
John Harris,Suzanne Moore,lexico+coref,0.9740424430641822,0.9520189350171812,0.9960659511111832,4.6952823308924926e-07,0.9658285377060931,0.044199722637174636,59.76127045213292
John Harris,Will Hutton,lexico_syntactic,0.9719805194805196,0.9468266281394603,0.9971344108215788,8.125559582220742e-07,1.0,0.0,52.09643252777194
John Harris,Will Hutton,coref,0.828794466403162,0.732690252672133,0.9248986801341911,0.0006855521718224278,0.003939680287029722,-4.001833323168617,9.498852874610646
John Harris,Will Hutton,voice,0.868709768492377,0.7977566342955659,0.9396629026891882,0.00013414063393389725,0.005171513092782489,-3.8087924731648104,14.427867684177388
John Harris,Will Hutton,coref+voice,0.8666887822322605,0.8089747090884728,0.9244028553760483,6.06574062614415e-05,0.0016588425462209801,-4.643406369428963,17.64026032304543
John Harris,Will Hutton,lexico+voice+coref,0.9674515339732732,0.9416563185988529,0.9932467493476935,9.338181398524779e-07,0.7360920504428693,-0.3490069235800919,50.31373084422107
John Harris,Will Hutton,lexico+voice,0.9761471861471861,0.9464494392030796,1.0,1.5228752174340759e-06,0.7738496758258601,0.29724749508831966,44.51504441802139
John Harris,Will Hutton,lexico+coref,0.9809090909090908,0.948389097413908,1.0,2.1029513001380354e-06,0.5632297809622975,0.6029665981024711,41.058362809865
John Harris,Zoe Williams,lexico_syntactic,0.9398394648829431,0.8907274307341354,0.9889514990317508,1.552749825608423e-05,1.0,0.0,24.865395020025097
John Harris,Zoe Williams,coref,0.71323745819398,0.5878532536564057,0.8386216627315543,0.00915923008919111,0.0015980785631742101,-4.6721387197247415,4.721823607933621
John Harris,Zoe Williams,voice,0.5392307692307693,0.45189024016739504,0.6265712982941435,0.28039606802537836,3.873800011583003e-06,-11.10030271398625,1.2470966041994092
John Harris,Zoe Williams,coref+voice,0.7394782608695651,0.715842272386006,0.7631142493531243,9.501139306766668e-06,7.285369178336861e-06,-10.206500131508209,28.130756860669422
John Harris,Zoe Williams,lexico+voice+coref,0.9599197324414716,0.9354267905394105,0.9844126743435326,8.10151181488377e-07,0.33942601734788114,1.0158710714744812,52.13509651176483
John Harris,Zoe Williams,lexico+voice,0.9480334448160533,0.892386233258811,1.0,2.371127202354136e-05,0.7670324721638239,0.30652309963826146,22.35404488407906
John Harris,Zoe Williams,lexico+coref,0.9480334448160533,0.892386233258811,1.0,2.371127202354136e-05,0.7670324721638239,0.30652309963826146,22.35404488407906
Jonathan Freedland,Kevin McKenna,lexico_syntactic,0.9876673713883015,0.9625836741634743,1.0,7.051365935358987e-07,1.0,0.0,53.978553245954245
Jonathan Freedland,Kevin McKenna,coref,0.6781418839558374,0.57394566541632,0.7823381024953548,0.008991890418103585,4.294293999073215e-05,-8.018631816846938,4.746824488187322
Jonathan Freedland,Kevin McKenna,voice,0.6956600892647404,0.610412348979396,0.7809078295500849,0.0031101593556452593,1.6760428183783605e-05,-9.123659175786488,6.372479731466209
Jonathan Freedland,Kevin McKenna,coref+voice,0.7046335447498236,0.6587673759453816,0.7504997135542657,0.00024412952456451524,3.790354204958538e-07,-15.031965762616112,12.387208665767142
Jonathan Freedland,Kevin McKenna,lexico+voice+coref,0.9916666666666668,0.9685296241233519,1.0,4.942104436571738e-07,0.7532352864327021,0.32538692064438396,59.000000000000064
Jonathan Freedland,Kevin McKenna,lexico+voice,0.9906976744186047,0.9648702780911833,1.0,7.730749412002673e-07,0.821098162819224,0.23368529890763118,52.750000000000036
Jonathan Freedland,Kevin McKenna,lexico+coref,0.9906976744186047,0.9648702780911833,1.0,7.730749412002673e-07,0.821098162819224,0.23368529890763118,52.750000000000036
Jonathan Freedland,Marina Hyde,lexico_syntactic,0.9662401100791195,0.9196343653529888,1.0,9.994716755649829e-06,1.0,0.0,27.775332828235353
Jonathan Freedland,Marina Hyde,coref,0.5999007322227137,0.5142623999983076,0.6855390644471198,0.03170875727118801,6.1839219077338754e-06,-10.432138563061134,3.238840502622282
Jonathan Freedland,Marina Hyde,voice,0.6903963339721854,0.6222699858606928,0.7585226820836779,0.0014866246573534486,1.4804583924632215e-05,-9.278412829783456,7.759479029164395
Jonathan Freedland,Marina Hyde,coref+voice,0.628515897587105,0.5612890810840683,0.6957427140901418,0.006055742952263875,3.037104331984628e-06,-11.46273467370884,5.307663717494364
Jonathan Freedland,Marina Hyde,lexico+voice+coref,0.9806673546611627,0.9650407291987091,0.9962939801236164,1.1268868860080589e-07,0.4387196863731354,0.8148885940148248,85.40209319561009
Jonathan Freedland,Marina Hyde,lexico+voice,0.9719543957934051,0.9408917596071926,1.0,1.8876554210554594e-06,0.7841646691198124,0.28326634129780603,42.184297051349475
Jonathan Freedland,Marina Hyde,lexico+coref,0.9697739446655855,0.9482699892818621,0.9912779000493089,4.425129615306955e-07,0.8531666506762152,0.19115467591530824,60.6540306628177
Jonathan Freedland,Oliver Burkeman,lexico_syntactic,0.9486671335200747,0.8963179047345616,1.0,1.849452176985663e-05,1.0,0.0,23.795950687809732
Jonathan Freedland,Oliver Burkeman,coref,0.721265172735761,0.63785318824582,0.8046771572257019,0.0018108406989802493,0.00020664380718465734,-6.411242233802837,7.3650160651319165
Jonathan Freedland,Oliver Burkeman,voice,0.75437441643324,0.7309676568142207,0.7777811760522593,7.186093256399007e-06,1.3370252731736195e-05,-9.40716362562918,30.17318991987873
Jonathan Freedland,Oliver Burkeman,coref+voice,0.8022245564892625,0.6946832599550459,0.9097658530234791,0.0014556490738536342,0.009368606705026167,-3.3994122647924367,7.802675972650254
Jonathan Freedland,Oliver Burkeman,lexico+voice+coref,0.9517226890756303,0.9043862103217841,0.9990591678294765,1.2060848430732614e-05,0.9072868346404883,0.1202023572172173,26.49506853926932
Jonathan Freedland,Oliver Burkeman,lexico+voice,0.9406956115779644,0.8898992844247602,0.9914919387311687,1.7619582816203923e-05,0.76931004480645,-0.303420974971247,24.08770952981404
Jonathan Freedland,Oliver Burkeman,lexico+coref,0.9043067226890755,0.8086299487800104,0.9999834965981407,0.0003018778933095305,0.2914909178020978,-1.1293064173873697,11.732580179548576
Jonathan Freedland,Paul Mason,lexico_syntactic,0.9777338052338053,0.9428626607930077,1.0,2.8531020758902806e-06,1.0,0.0,38.03722838465529
Jonathan Freedland,Paul Mason,coref,0.6783807183807183,0.558735385059224,0.7980260517022126,0.014383104024180731,0.00015764328460808076,-6.669189952663215,4.139436605345963
Jonathan Freedland,Paul Mason,voice,0.5188223938223939,0.3822158998507771,0.6554288877940108,0.7215089964743733,1.7975957203974534e-05,-9.037304477643461,0.3825538719055991
Jonathan Freedland,Paul Mason,coref+voice,0.7123280098280098,0.6015474277025433,0.8231085919534763,0.005999563658433494,0.0002218349832732824,-6.344835048415279,5.321483713776664
Jonathan Freedland,Paul Mason,lexico+voice+coref,1.0,1.0,1.0,0.0,0.11419112929917451,1.7728373548203622,inf
Jonathan Freedland,Paul Mason,lexico+voice,0.986111111111111,0.9475493735389194,1.0,3.976667278079264e-06,0.6664705624534822,0.44737333421298264,35.00000000000001
Jonathan Freedland,Paul Mason,lexico+coref,0.9711428961428961,0.9350490532546604,1.0,3.4603153175425887e-06,0.7248450092992209,-0.36462028676459607,36.24170448946617
Jonathan Freedland,Simon Jenkins,lexico_syntactic,0.9720950715321107,0.9532955113021554,0.990894631762066,2.5355514006860856e-07,1.0,0.0,69.72216554591435
Jonathan Freedland,Simon Jenkins,coref,0.686125449045188,0.6179533066231608,0.7542975914672152,0.001624129588011299,3.5536685073681978e-06,-11.227587568530176,7.580326414786122
Jonathan Freedland,Simon Jenkins,voice,0.6493623558328606,0.5429019162805703,0.755822795385151,0.017611232307471986,3.3808783886836734e-05,-8.288499996179894,3.8953096896549133
Jonathan Freedland,Simon Jenkins,coref+voice,0.6786949328795614,0.6087240299510103,0.7486658358081125,0.002088892923760223,3.516071691567903e-06,-11.243372800162991,7.090614111750472
Jonathan Freedland,Simon Jenkins,lexico+voice+coref,0.9676506270876664,0.9474430437616214,0.9878582104137114,3.514514546897819e-07,0.6666668482197575,-0.44708970761469846,64.25341781700105
Jonathan Freedland,Simon Jenkins,lexico+voice,0.9648914413562741,0.9311089845359284,0.9986738981766199,2.8026758810793136e-06,0.6189226066370818,-0.5173288517899282,38.20756949875276
Jonathan Freedland,Simon Jenkins,lexico+coref,0.9719917123589841,0.952652844979259,0.9913305797387092,2.841523576471394e-07,0.9917711193360847,-0.010640129525208871,67.76296945119532
Jonathan Freedland,Suzanne Moore,lexico_syntactic,0.9702681920480121,0.931889898284693,1.0,4.453052155118928e-06,1.0,0.0,34.02115341536756
Jonathan Freedland,Suzanne Moore,coref,0.5852098441276986,0.5374341406944169,0.6329855475609804,0.007750705980959858,1.1889091770740279e-07,-17.44563900995159,4.95189892857147
Jonathan Freedland,Suzanne Moore,voice,0.5997026339918312,0.5118600252822818,0.6875452427013806,0.034470733929633256,4.994187633168739e-06,-10.732845586911413,3.151305433531077
Jonathan Freedland,Suzanne Moore,coref+voice,0.597665041260315,0.5480086411816866,0.6473214413389435,0.005467499917559932,1.8507410066098984e-07,-16.48397080064263,5.460758841292792
Jonathan Freedland,Suzanne Moore,lexico+voice+coref,0.9706451612903226,0.9269425794210571,1.0,7.4510471464828215e-06,0.986083405819723,0.017995182818398053,29.900303333531756
Jonathan Freedland,Suzanne Moore,lexico+voice,0.9759939984996249,0.9347043293347095,1.0,5.6798088099231e-06,0.7850925197338252,0.28201177577953285,32.00730918814858
Jonathan Freedland,Suzanne Moore,lexico+coref,0.97581541218638,0.9527084708568052,0.9989223535159548,5.604352668934534e-07,0.7398558461696525,0.34380313353817743,57.17223033979355
Jonathan Freedland,Will Hutton,lexico_syntactic,0.9872151750058726,0.9694146658831182,1.0,1.7969673037235285e-07,1.0,0.0,75.99367964672136
Jonathan Freedland,Will Hutton,coref,0.7422261702425862,0.7066292777597288,0.7778230627254435,4.6226477466499146e-05,1.3960305420238245e-07,-17.090647774623207,18.89287569258221
Jonathan Freedland,Will Hutton,voice,0.8115565958589214,0.7396366966416359,0.8834764950762068,0.0002739615411419689,0.00017248618489002068,-6.582620010670815,12.027544462363345
Jonathan Freedland,Will Hutton,coref+voice,0.8381873848905312,0.7633943773376888,0.9129803924433737,0.0002316639635005742,0.0006601781063359183,-5.381846493370089,12.554097503774937
Jonathan Freedland,Will Hutton,lexico+voice+coref,0.9844471587084446,0.9689802726968719,0.9999140447200172,1.0481851929033248e-07,0.752859286972351,-0.32590276615831715,86.96262075744639
Jonathan Freedland,Will Hutton,lexico+voice,0.9816693809306669,0.9649096125561305,0.9984291493052033,1.4784824834994397e-07,0.5463957236010786,-0.6297871264976251,79.79397836072991
Jonathan Freedland,Will Hutton,lexico+coref,0.9774125562839654,0.9608874428866505,0.9939376696812803,1.4479296485262256e-07,0.2949913650181729,-1.1205421594101732,80.21184019650742
Jonathan Freedland,Zoe Williams,lexico_syntactic,0.9616025551509422,0.924589939924007,0.9986151703778774,4.1505937536890785e-06,1.0,0.0,34.62641445187477
Jonathan Freedland,Zoe Williams,coref,0.7478225179838083,0.6517082607306088,0.8439367752370077,0.00201511156417951,0.00042269832139225645,-5.76291024563749,7.158829883076826
Jonathan Freedland,Zoe Williams,voice,0.6661019983600628,0.6323167763063462,0.6998872204137794,0.00016680972064715344,1.95205200268152e-07,-16.37161860512341,13.65014205255569
Jonathan Freedland,Zoe Williams,coref+voice,0.7761797342442505,0.7042866159953163,0.8480728524931846,0.00043766828425319135,0.00021671132140613027,-6.366656413201293,10.665803486812113
Jonathan Freedland,Zoe Williams,lexico+voice+coref,0.9667307602791475,0.9431137379240421,0.9903477826342529,6.60493698865438e-07,0.7540342532835481,0.32429111172078373,54.869420680467506
Jonathan Freedland,Zoe Williams,lexico+voice,0.9699053634537507,0.9414115906577296,0.9983991362497717,1.3607344041728983e-06,0.6349080761314871,0.4935188777452815,45.7877745992818
Jonathan Freedland,Zoe Williams,lexico+coref,0.9645634831118702,0.9344222516501104,0.9947047145736301,1.782703739064047e-06,0.8675368583047594,0.17222624130077221,42.7930428249425
Kevin McKenna,Marina Hyde,lexico_syntactic,0.9845410628019323,0.9543548610347024,1.0,1.5158286603946466e-06,1.0,0.0,44.56677499400463
Kevin McKenna,Marina Hyde,coref,0.6831752305665348,0.612857180559097,0.7534932805739727,0.0019389989100003383,4.340987563454477e-06,-10.934242214671247,7.2325096080755875
Kevin McKenna,Marina Hyde,voice,0.6976240667545015,0.6580926605725951,0.7371554729364079,0.00015621527068698728,2.3162331169190016e-07,-16.01588294092807,13.87991032459036
Kevin McKenna,Marina Hyde,coref+voice,0.7039877031181379,0.6483473933156954,0.7596280129205804,0.0005246836017023598,1.7699130889354204e-06,-12.305298070475502,10.178963090856728
Kevin McKenna,Marina Hyde,lexico+voice+coref,0.9894444444444443,0.9714563135032365,1.0,1.840001961262513e-07,0.7085437617797674,0.387427156835,75.54512675527508
Kevin McKenna,Marina Hyde,lexico+voice,0.985096618357488,0.9679967725801322,1.0,1.5573424078114507e-07,0.9656271486480905,0.044460405699176996,78.7635250705122
Kevin McKenna,Marina Hyde,lexico+coref,0.9699956082564778,0.9417206748187212,0.9982705416942343,1.3184629360655347e-06,0.3574589519222341,-0.9764098964695131,46.15101955520979
Kevin McKenna,Oliver Burkeman,lexico_syntactic,1.0,1.0,1.0,0.0,,,inf
Kevin McKenna,Oliver Burkeman,coref,0.7762542217844076,0.6300176427572307,0.9224908008115845,0.006318868553350999,0.002806644020778503,-4.24803339128923,5.2449577729864965
Kevin McKenna,Oliver Burkeman,voice,0.7708450605122431,0.7066139240374988,0.8350761969869874,0.0003044108118145588,9.111909252709806e-06,-9.90541573747257,11.707506418197978
Kevin McKenna,Oliver Burkeman,coref+voice,0.77555410920349,0.6370959048245493,0.9140123135824307,0.005239639558952053,0.002000185917418854,-4.500720615863421,5.5255725808873315
Kevin McKenna,Oliver Burkeman,lexico+voice+coref,1.0,1.0,1.0,0.0,,,inf
Kevin McKenna,Oliver Burkeman,lexico+voice,1.0,1.0,1.0,0.0,,,inf
Kevin McKenna,Oliver Burkeman,lexico+coref,1.0,1.0,1.0,0.0,,,inf
Kevin McKenna,Paul Mason,lexico_syntactic,1.0,1.0,1.0,0.0,,,inf
Kevin McKenna,Paul Mason,coref,0.6876942355889725,0.5526994113791098,0.8226890597988351,0.01814236203407002,0.00020403064267697263,-6.423207822961146,3.860316458242199
Kevin McKenna,Paul Mason,voice,0.6054636591478697,0.48668547686232166,0.7242418414334177,0.06930175793095344,1.548268286778872e-05,-9.222303888673231,2.4652175558084726
Kevin McKenna,Paul Mason,coref+voice,0.6663408521303259,0.5424697357646799,0.7902119684959719,0.020325866102494847,7.069507410204873e-05,-7.478630491814526,3.7283610436545516
Kevin McKenna,Paul Mason,lexico+voice+coref,0.9952380952380953,0.9820169280704867,1.0,5.1256654218442104e-08,0.34659350708733627,-0.9999999999999954,103.9999999999999
Kevin McKenna,Paul Mason,lexico+voice,1.0,1.0,1.0,0.0,,,inf
Kevin McKenna,Paul Mason,lexico+coref,1.0,1.0,1.0,0.0,,,inf
